Precio de compra,Precio de venta,Fecha de operacion
20925,20982,2022-06-28 06:04:21.356987,2022-06-28 06:15:24.062616,0.27,0.33,0.3, 
20810,20590,2022-06-28 09:30:00.238399,2022-06-28 10:42:42.439665,-1.06,0.70,0, 
20470,20325,2022-06-28 13:09:25.363878,2022-06-28 13:13:37.401227,-0.71,0.51,0.3, 
20233,20301,2022-06-28 22:49:04.766466,2022-06-28 23:13:30.915524,0.34,0.40,0.3, 
20045,20128,2022-06-29 00:50:48.974132,2022-06-29 00:55:40.346956,0.41,0.82,0, 
19906,20026,2022-06-29 01:53:05.874424,2022-06-29 02:24:22.327332,0.60,0.97,0, 
20002,19843,2022-06-29 06:07:51.348428,2022-06-29 06:22:50.131497,-0.80,0.51,0, 
19935,19995,2022-06-29 08:41:06.995407,2022-06-29 08:50:49.571063,0.30,0.55,0.3, 
20098,20281,2022-06-29 15:39:54.593512,2022-06-29 16:22:31.388594,0.91,1.06,0, 
20230,20118,2022-06-29 17:17:14.643602,2022-06-29 17:39:51.202370,-0.55,0.39,0, 
19848,19546,2022-06-30 01:28:09.431068,2022-06-30 01:30:08.049794,-1.52,0.41,0.3, 
19078,18886,2022-06-30 08:32:41.062364,2022-06-30 08:44:08.762380,-1.00,0.62,0.3, 
3 stop_loss,3 stop_loss,3 stop_loss,2022-06-30 13:44:08.762380,3 stop_loss,0.62,0.3, 
19240,19036,2022-07-01 05:38:46.350429,2022-07-01 05:53:18.126627,-1.06,0.62,0.3, 
3 stop_loss,3 stop_loss,3 stop_loss,2022-07-01 10:53:18.126627,3 stop_loss,0.62,0.3, 
19280,19375,2022-07-01 14:21:45.545441,2022-07-01 15:00:06.002227,0.49,0.50,0.3, 
19312,19005,2022-07-01 16:50:26.215302,2022-07-02 04:26:00.244012,-1.59,1.38,0, 
19170,19247,2022-07-02 10:24:22.925107,2022-07-02 11:28:08.958389,0.40,0.38,0.3, 
19223,19348,2022-07-02 14:29:05.387705,2022-07-02 16:51:04.316228,0.65,0.72,0, 
19237,19109,2022-07-02 18:24:58.494790,2022-07-02 23:49:37.716949,-0.67,0.39,0, 
19010,19069,2022-07-03 07:44:53.940514,2022-07-03 09:56:28.071115,0.31,0.27,0.3, 
19224,19311,2022-07-03 17:32:13.370444,2022-07-03 19:09:47.554365,0.45,0.46,0, 
19060,19142,2022-07-03 21:46:13.710419,2022-07-04 01:12:41.763364,0.43,0.68,0, 
19113,19156,2022-07-04 01:55:28.550366,2022-07-04 04:23:43.009821,0.23,0.19,0, 
19537,19717,2022-07-04 08:43:52.354442,2022-07-04 10:04:44.338249,0.92,0.98,0, 
19764,19870,2022-07-04 15:24:03.886820,2022-07-04 16:36:04.284530,0.54,0.49,0, 
20262,20056,2022-07-05 02:08:32.532801,2022-07-05 03:06:11.734378,-1.01,0.62,0, 
19540,19395,2022-07-05 06:50:18.021722,2022-07-05 07:18:12.965861,-0.74,0.54,0.3, 
19917,20085,2022-07-05 20:44:52.057436,2022-07-05 23:09:52.215335,0.85,1.21,0.3, 
19885,20071,2022-07-06 01:27:16.114448,2022-07-06 01:59:56.460666,0.94,1.15,0, 
20108,19959,2022-07-06 05:15:40.905044,2022-07-06 07:02:21.374412,-0.74,0.59,0, 
20394,20462,2022-07-06 21:21:51.790457,2022-07-06 23:03:54.504702,0.34,0.42,0.3, 
20377,20414,2022-07-06 23:26:28.731120,2022-07-07 00:13:42.203925,0.18,0.29,0, 
20281,20332,2022-07-07 00:54:03.961016,2022-07-07 01:30:16.383956,0.25,0.43,0, 
20409,20495,2022-07-07 06:30:21.870408,2022-07-07 08:45:33.595614,0.42,0.48,0, 
20921,21112,2022-07-07 12:10:13.205164,2022-07-07 13:31:31.034432,0.92,1.25,0, 
21646,21757,2022-07-07 20:15:55.073423,2022-07-07 20:26:15.322684,0.51,0.44,0, 
21865,21644,2022-07-08 00:51:10.602770,2022-07-08 03:39:10.409832,-1.01,0.69,0, 
21464,21541,2022-07-08 07:30:12.234007,2022-07-08 07:30:37.808167,0.36,0.59,0.3, 
21399,21559,2022-07-08 07:34:15.626998,2022-07-08 09:38:06.142347,0.75,1.14,0, 
21784,21989,2022-07-08 11:14:01.357193,2022-07-08 15:35:54.362097,0.94,1.32,0, 
21821,21955,2022-07-08 15:41:18.436685,2022-07-08 16:20:29.259122,0.62,0.66,0, 
21812,21472,2022-07-08 16:43:05.615007,2022-07-08 19:05:27.539758,-1.56,0.98,0, 
21608,21477,2022-07-09 06:54:33.783262,2022-07-09 06:55:26.870931,-0.60,0.30,0.3, 
21550,21224,2022-07-09 14:12:41.502773,2022-07-09 21:26:44.414401,-1.51,1.25,0.3, 
3 stop_loss,3 stop_loss,3 stop_loss,2022-07-10 02:26:44.414401,3 stop_loss,1.25,0.3, 
21215,21274,2022-07-10 05:45:42.707581,2022-07-10 06:54:45.885331,0.28,0.25,0.3, 
21181,21088,2022-07-10 08:30:19.332653,2022-07-10 08:32:20.457692,-0.44,0.25,0, 
20769,20634,2022-07-10 11:10:52.158829,2022-07-10 11:11:14.372379,-0.65,0.38,0.3, 
20843,20527,2022-07-10 17:11:31.425004,2022-07-10 20:23:04.062798,-1.52,1.26,0.3, 
3 stop_loss,3 stop_loss,3 stop_loss,2022-07-11 01:23:04.062798,3 stop_loss,1.26,0.3, 
20274,20401,2022-07-11 08:51:26.688707,2022-07-11 09:10:18.763348,0.63,1.41,0.3, 
